Order ID,Order Date,Customer Name,Region,City,Category,Product Name,Discount,Sales,Profit,Payment Mode
11492,12-05-2025,Myra Anand,North,Chandigarh,Furniture,Sofa Molestiae,0,140262,18548,Credit Card
11493,10-02-2024,Anay Kamdar,West,Surat,Toys,RC Car Eum,20,253352,41373,Credit Card
11494,09-04-2025,Rania Rege,South,Chennai,Beauty,Face Cream Earum,10,40716,2991,UPI
11495,16-02-2024,Ayesha Sant,South,Coimbatore,Toys,Puzzle Dolores,15,21997,2045,Debit Card
11496,01-05-2024,Mohanlal Suresh,West,Surat,Kitchen,Refrigerator Et,15,63482,10261,Net Banking
11497,07-06-2024,Misha Gulati,East,Patna,Home Decor,Cushion Consectetur,20,134762,14587,Credit Card
11498,26-03-2024,Misha Sem,South,Chennai,Groceries,Wheat Debitis,20,115458,27372,Debit Card
11499,13-08-2025,Madhup Tata,South,Chennai,Kitchen,Refrigerator Reiciendis,10,71669,11329,Credit Card
11500,06-03-2024,Aarav Batra,South,Coimbatore,Home Decor,Clock Exercitationem,15,26459,3222,UPI
11501,27-08-2025,Urvi Shenoy,West,Pune,Electronics,Smartwatch At,5,12915,1870,Debit Card
11502,16-11-2024,Damini Loke,West,Ahmedabad,Books,Biography Neque,0,6343,871,UPI
11503,04-11-2023,Dhanush Sankaran,East,Kolkata,Electronics,Laptop Similique,15,115862,28242,UPI
11504,07-06-2024,Jayesh Ganguly,North,Delhi,Clothing,Women's Wear Placeat,10,67369,4446,COD
11505,06-11-2024,Taimur Anand,South,Thiruvananthapuram,Clothing,Men's Wear Quaerat,20,110644,7473,UPI
11506,02-03-2024,Dhanush Khanna,South,Bangalore,Home Decor,Clock Odit,10,53654,12127,Net Banking
11507,25-01-2025,Yashvi Sastry,South,Hyderabad,Beauty,Perfume Similique,5,132601,14414,Debit Card
11508,10-06-2024,Urvi Chad,South,Chennai,Groceries,Sugar Et,15,33329,7453,Net Banking
11509,16-04-2025,Zaina Chokshi,West,Ahmedabad,Sports,Tennis Racket Quos,10,41835,7939,Credit Card
11510,26-07-2025,Mamooty Maharaj,West,Ahmedabad,Toys,Board Game Veniam,10,148919,14928,Credit Card
11511,29-01-2024,Anaya Singh,East,Patna,Home Decor,Clock Impedit,20,34406,1761,Credit Card
11512,26-02-2025,Yasmin Yogi,South,Coimbatore,Sports,Tennis Racket Molestiae,15,192392,41425,UPI
11513,01-12-2024,Krish Chada,South,Chennai,Sports,Yoga Mat Ipsam,15,35761,4486,Debit Card
11514,15-08-2025,Tejas Gupta,South,Thiruvananthapuram,Beauty,Lipstick Deleniti,0,8435,1710,Credit Card
11515,15-12-2024,Taran Lad,South,Thiruvananthapuram,Furniture,Bed Labore,20,47255,10614,Debit Card
11516,02-11-2024,Miraya Hans,North,Chandigarh,Groceries,Spices Cumque,10,262238,28564,Net Banking
11517,18-01-2024,Kavya Sastry,South,Coimbatore,Books,Textbook Quia,20,180784,10462,Net Banking
11518,18-09-2024,Kabir Sandal,North,Lucknow,Beauty,Foundation Libero,10,105140,7281,COD
11519,31-01-2025,Anahi Ram,East,Bhubaneswar,Toys,Puzzle Perspiciatis,15,63116,14966,Credit Card
11520,17-08-2024,Madhup Tiwari,South,Thiruvananthapuram,Groceries,Oil Tempora,5,52712,8356,Debit Card
11521,20-10-2024,Samar Sachdeva,South,Hyderabad,Electronics,Smartwatch Ipsa,15,66694,13966,UPI
11522,10-04-2025,Damini Sekhon,West,Surat,Clothing,Women's Wear Nulla,15,179599,11602,Net Banking
11523,01-02-2024,Manikya Kannan,South,Coimbatore,Groceries,Spices Eveniet,15,41096,6503,UPI
11524,03-10-2025,Pranay Saraf,West,Mumbai,Beauty,Foundation Veritatis,15,80057,13932,Net Banking
11525,31-07-2024,Anika Bansal,West,Goa,Sports,Yoga Mat Enim,0,34350,2833,UPI
11526,05-01-2024,Yakshit Dara,North,Delhi,Kitchen,Cookware Set Possimus,20,124093,11166,Debit Card
11527,01-07-2025,Gatik Savant,West,Surat,Furniture,Cabinet Quasi,20,20973,2194,Net Banking
11528,27-08-2025,Aarav Bail,West,Pune,Electronics,Mobile Dolores,15,147602,12104,Net Banking
11529,10-07-2025,Hunar Mani,East,Guwahati,Clothing,Women's Wear Ratione,10,115358,13829,Credit Card
11530,14-04-2024,Heer Raj,West,Goa,Beauty,Perfume Error,0,167871,10701,Credit Card
11531,24-05-2025,Baiju Bhakta,East,Guwahati,Sports,Tennis Racket Perferendis,15,193004,46228,Net Banking
11532,29-05-2025,Vanya Shan,North,Chandigarh,Clothing,Accessories Deserunt,10,133846,22114,Credit Card
11533,02-09-2025,Yuvraj  Bhavsar,South,Bangalore,Electronics,Mobile Architecto,5,31029,5368,Credit Card
11534,04-10-2023,Advik Sarraf,West,Surat,Furniture,Bed Sapiente,20,178044,41210,COD
11535,08-10-2023,Pari Kalita,North,Jaipur,Furniture,Chair Dicta,5,163229,26318,UPI
11536,17-03-2024,Anahi Dixit,West,Surat,Groceries,Wheat Nulla,0,290885,63620,Debit Card
11537,04-09-2025,Piya Kakar,South,Thiruvananthapuram,Toys,Action Figure Est,5,205401,21439,UPI
11538,01-07-2025,Taimur Talwar,North,Delhi,Electronics,Headphones Incidunt,0,147385,21637,Net Banking
11539,12-06-2024,Jayant Sood,South,Bangalore,Electronics,Mobile Quidem,5,212948,52225,COD
11540,20-01-2025,Kiara Garde,South,Hyderabad,Sports,Football Corporis,5,61893,4293,Net Banking
11541,17-07-2024,Romil Sani,West,Goa,Kitchen,Refrigerator Molestias,0,163035,34457,Debit Card
11542,16-05-2025,Alisha Sarma,South,Bangalore,Sports,Football Magni,5,172775,20564,Credit Card
11543,14-04-2024,Saanvi Seth,North,Jaipur,Toys,Board Game Alias,20,128486,31527,Credit Card
11544,08-03-2025,Veer Luthra,North,Jaipur,Books,Textbook Non,15,143986,21968,COD
11545,13-09-2025,Jivin Chandran,North,Jaipur,Books,Biography Officia,10,123559,13468,Credit Card
11546,31-05-2025,Siya Desai,South,Hyderabad,Furniture,Table Molestiae,20,202214,15631,Debit Card
11547,16-08-2025,Kabir Ramaswamy,West,Goa,Groceries,Rice Corporis,0,172605,42853,Credit Card
11548,13-06-2025,Priyansh Singhal,East,Patna,Kitchen,Cookware Set Asperiores,15,4213,663,Net Banking
11549,28-06-2025,Zaina Dave,West,Mumbai,Electronics,Headphones Accusantium,10,184683,30436,Debit Card
11550,18-04-2025,Samarth Khare,North,Delhi,Books,Comics Eos,0,151915,35359,Net Banking
11551,17-07-2024,Nehmat Tiwari,East,Kolkata,Books,Textbook Blanditiis,0,75876,8554,Debit Card
11552,13-02-2025,Advika Sidhu,North,Delhi,Home Decor,Vase Quisquam,5,296867,35530,Credit Card
11553,06-05-2024,Charvi Rama,West,Goa,Clothing,Men's Wear Quisquam,15,170019,37823,Net Banking
11554,19-03-2024,Lagan Sidhu,North,Amritsar,Kitchen,Cookware Set Optio,10,48523,3280,Debit Card
11555,05-02-2024,Nehmat Batra,South,Thiruvananthapuram,Toys,Board Game A,0,211775,41919,Debit Card
11556,08-01-2025,Zaina Agarwal,West,Ahmedabad,Books,Biography Similique,20,23366,3270,Credit Card
11557,18-12-2024,Devansh Kakar,East,Bhubaneswar,Books,Comics Iste,15,95445,12913,Net Banking
11558,26-03-2024,Lakshay Kurian,North,Jaipur,Electronics,Mobile Maxime,0,277952,62479,Net Banking
11559,03-08-2024,Arhaan Loyal,North,Jaipur,Groceries,Wheat Provident,15,46566,3985,Debit Card
11560,15-11-2023,Miraya Gera,North,Jaipur,Electronics,Headphones Explicabo,15,108164,26474,Net Banking
11561,28-06-2024,Trisha Dewan,West,Pune,Home Decor,Lamp Exercitationem,0,66261,14117,Debit Card
11562,25-04-2025,Taran Sahni,North,Lucknow,Sports,Football Natus,15,179431,14017,UPI
11563,03-02-2025,Samiha Yadav,East,Guwahati,Home Decor,Lamp Placeat,20,54064,4728,Net Banking
11564,22-03-2024,Tara Sanghvi,West,Surat,Beauty,Lipstick Quos,20,57674,9876,COD
11565,24-12-2024,Ishaan Dhaliwal,South,Coimbatore,Sports,Tennis Racket Corrupti,10,122129,13141,Net Banking
11566,31-03-2024,Yashvi Dewan,North,Amritsar,Beauty,Foundation Dolorem,5,38907,9435,UPI
11567,12-12-2024,Purab Kari,South,Thiruvananthapuram,Home Decor,Wall Art Ipsum,20,82685,10797,Debit Card
11568,27-10-2023,Adira Chander,East,Guwahati,Furniture,Table Similique,10,56876,11137,COD
11569,01-12-2023,Anika Lala,South,Coimbatore,Beauty,Perfume Sequi,20,101563,23837,Debit Card
11570,01-12-2023,Tara Sagar,West,Ahmedabad,Sports,Cricket Bat Aliquid,20,156748,36612,Net Banking
11571,13-06-2025,Lakshit Salvi,North,Delhi,Sports,Dumbbells Facere,10,196514,25236,UPI
11572,05-05-2024,Indrans Reddy,North,Lucknow,Furniture,Table Voluptas,15,52786,7000,UPI
11573,25-07-2024,Riaan Choudhry,East,Ranchi,Toys,Action Figure Pariatur,15,17150,1071,COD
11574,21-03-2025,Anay Sangha,North,Lucknow,Sports,Football A,0,318848,36875,Debit Card
11575,09-07-2025,Inaaya  Zachariah,West,Goa,Home Decor,Lamp Fugit,20,187992,39194,UPI
11576,20-10-2024,Navya Sampath,North,Jaipur,Sports,Yoga Mat Facilis,5,283214,66074,Net Banking
11577,18-08-2025,Uthkarsh Khosla,South,Thiruvananthapuram,Home Decor,Cushion Explicabo,0,7782,1097,Credit Card
11578,05-02-2024,Dhanuk Shukla,East,Guwahati,Home Decor,Vase Dignissimos,0,214410,51786,COD
11579,12-05-2025,Miraya Raju,West,Goa,Books,Fiction Aperiam,0,187100,33418,UPI
11580,24-03-2025,Arnav Karpe,North,Amritsar,Clothing,Accessories Ratione,20,99514,18527,UPI
11581,04-06-2025,Azad Viswanathan,North,Delhi,Electronics,Headphones Aliquid,0,15154,2026,UPI
11582,10-10-2023,Lavanya Sabharwal,North,Amritsar,Groceries,Spices Quidem,20,78442,11585,COD
11583,31-07-2024,Priyansh Sidhu,West,Goa,Groceries,Oil Id,0,234355,12870,Net Banking
11584,02-03-2024,Bhamini Subramaniam,East,Patna,Sports,Yoga Mat Velit,15,76191,7521,COD
11585,28-12-2024,Indrajit Grewal,South,Thiruvananthapuram,Groceries,Spices Iste,0,68412,12356,Debit Card
11586,16-10-2023,Nakul Krishnan,West,Ahmedabad,Groceries,Wheat Nam,10,8842,1589,Net Banking
11587,07-08-2025,Taran Dhingra,North,Jaipur,Books,Comics Excepturi,10,165791,23146,UPI
11588,11-08-2024,Shlok Bhatia,South,Chennai,Books,Biography Consequatur,0,13618,1033,Debit Card
11589,18-07-2025,Umang Kapadia,East,Kolkata,Books,Fiction Quod,0,324950,37183,Debit Card
11590,15-09-2025,Purab Sarraf,South,Hyderabad,Sports,Football Similique,20,41153,6786,COD
11591,23-09-2024,Kanav Hayer,North,Amritsar,Kitchen,Mixer Grinder Quisquam,20,108560,21693,UPI
11592,19-10-2024,Samaira Jain,North,Chandigarh,Home Decor,Lamp Nostrum,20,172010,18486,COD
11593,16-08-2024,Mehul Johal,South,Hyderabad,Toys,Board Game Rem,10,63491,11507,Debit Card
11594,24-08-2025,Chirag Sarma,East,Guwahati,Beauty,Foundation Ullam,0,77782,7989,Net Banking
11595,21-05-2025,Himmat Ramanathan,South,Chennai,Home Decor,Cushion Ad,20,16960,2057,COD
11596,09-08-2025,Aarav Sami,West,Surat,Home Decor,Lamp Voluptatibus,0,185280,10419,Debit Card
11597,10-06-2025,Dhanush Talwar,East,Bhubaneswar,Books,Biography Odit,20,13716,2129,Credit Card
11598,19-12-2024,Jiya Sem,South,Bangalore,Kitchen,Cookware Set Facere,5,195946,40263,COD
11599,11-05-2025,Divyansh Chowdhury,West,Surat,Electronics,Headphones Illo,15,67150,8068,Credit Card
11600,11-04-2024,Mishti Sha,East,Ranchi,Books,Biography Facere,15,11212,1890,COD
11601,11-04-2025,Saksham Chandra,East,Bhubaneswar,Electronics,Mobile Libero,0,134728,11246,Net Banking
11602,05-10-2023,Ishita Bala,North,Delhi,Beauty,Foundation Dignissimos,15,192984,23986,Credit Card
11603,08-02-2024,Veer Dara,West,Mumbai,Groceries,Rice Adipisci,0,38881,4094,UPI
11604,19-02-2024,Rohan Lad,South,Chennai,Groceries,Sugar Dicta,5,57861,9906,Debit Card
11605,01-07-2024,Shlok Singhal,North,Delhi,Groceries,Rice Exercitationem,15,109854,11446,UPI
11606,22-02-2024,Kiaan Saini,East,Guwahati,Furniture,Sofa Nobis,5,189824,20131,Debit Card
11607,27-10-2024,Kanav Kale,North,Jaipur,Furniture,Chair Voluptatum,0,49024,4941,UPI
11608,11-11-2024,Ojas Jaggi,East,Guwahati,Groceries,Rice Voluptatibus,0,127022,30831,Net Banking
11609,07-12-2023,Kismat Jaggi,North,Lucknow,Furniture,Cabinet Explicabo,0,76977,9755,Debit Card
11610,15-09-2024,Pihu Shan,North,Delhi,Books,Comics Dolorem,0,12702,925,Net Banking
11611,10-09-2024,Saira Salvi,East,Ranchi,Sports,Cricket Bat Necessitatibus,15,37991,3809,Debit Card
11612,27-08-2025,Jivika Lalla,West,Goa,Groceries,Spices Omnis,15,243852,39830,COD
11613,14-03-2025,Kavya Rao,West,Mumbai,Sports,Cricket Bat Ex,15,30889,4149,Credit Card
11614,23-06-2024,Parinaaz Sule,East,Guwahati,Sports,Dumbbells Perferendis,5,58305,11038,Net Banking
11615,12-09-2025,Farhan Yadav,North,Lucknow,Groceries,Wheat Repellat,5,120190,19481,COD
11616,07-08-2025,Hazel Varty,East,Patna,Home Decor,Wall Art Fuga,15,51112,10326,COD
11617,30-01-2025,Ishita Divan,South,Hyderabad,Clothing,Shoes Ullam,0,54250,4679,UPI
11618,21-05-2024,Krish Randhawa,East,Ranchi,Sports,Dumbbells Vero,0,71382,4565,UPI
11619,05-08-2025,Hrishita Vora,East,Ranchi,Home Decor,Clock Atque,0,49454,11369,Debit Card
11620,28-07-2025,Raunak Tara,North,Chandigarh,Sports,Football Ea,10,139334,16926,Net Banking
11621,26-02-2025,Keya Bhalla,West,Mumbai,Home Decor,Vase Occaecati,10,44681,7182,UPI
11622,02-09-2025,Kashvi Bera,East,Ranchi,Electronics,Mobile Modi,0,141186,8558,Credit Card
11623,07-08-2024,Yasmin Borde,North,Lucknow,Clothing,Men's Wear Quidem,15,162703,29052,Credit Card
11624,26-05-2024,Riya Manda,South,Bangalore,Books,Fiction Doloremque,0,315732,42110,COD
11625,27-03-2025,Indrans Lalla,North,Amritsar,Clothing,Men's Wear Eaque,0,61502,8436,Net Banking
11626,09-01-2024,Dharmajan Bhandari,West,Ahmedabad,Sports,Cricket Bat Earum,5,125769,19628,Credit Card
11627,07-09-2024,Rasha Dhingra,East,Bhubaneswar,Home Decor,Vase Tempore,20,170208,27051,Net Banking
11628,27-08-2024,Kabir Chauhan,West,Goa,Sports,Yoga Mat Esse,20,140842,21148,Net Banking
11629,25-09-2025,Neelofar Batta,West,Ahmedabad,Furniture,Bed Rem,10,109143,13551,Credit Card
11630,30-03-2024,Hiran Rama,North,Jaipur,Beauty,Foundation Assumenda,15,56649,10434,COD
11631,17-01-2025,Shaan Varty,North,Delhi,Electronics,Smartwatch Veniam,0,144962,30909,Credit Card
11632,22-10-2023,Alia Shenoy,South,Chennai,Electronics,Smartwatch Aliquid,0,169416,24115,Debit Card
11633,01-06-2025,Elakshi Lanka,East,Bhubaneswar,Kitchen,Microwave At,10,154670,30425,UPI
11634,22-07-2025,Jayesh Batra,North,Lucknow,Kitchen,Mixer Grinder Alias,20,26314,6364,Credit Card
11635,01-09-2024,Prisha Chaudhary,East,Patna,Beauty,Shampoo Eveniet,5,10403,2260,COD
11636,20-01-2025,Drishya Ahluwalia,North,Chandigarh,Clothing,Accessories Error,5,96155,18348,UPI
11637,16-03-2024,Advik Jha,West,Ahmedabad,Sports,Football Esse,10,126464,10751,Credit Card
11638,14-10-2023,Renee Ramesh,East,Patna,Electronics,Smartwatch Quia,10,277088,65900,COD
11639,21-07-2025,Zara Sehgal,North,Lucknow,Kitchen,Cookware Set Necessitatibus,20,48242,4372,Net Banking
11640,31-08-2024,Jayant Karnik,North,Lucknow,Toys,Action Figure Aliquam,20,170736,35803,UPI
11641,06-06-2024,Gokul Dixit,North,Delhi,Furniture,Chair Iusto,20,14637,3549,Debit Card
11642,15-12-2024,Romil Sankar,North,Lucknow,Furniture,Bed Numquam,15,212129,39302,Net Banking
11643,25-02-2024,Saksham Balan,South,Chennai,Electronics,Smartwatch Cumque,5,70321,10953,Credit Card
11644,06-10-2023,Anahita Sathe,North,Jaipur,Home Decor,Cushion Ratione,10,21994,5464,Net Banking
11645,28-06-2025,Armaan Bawa,East,Ranchi,Furniture,Chair Iure,5,68460,5223,Net Banking
11646,23-08-2025,Anvi Bawa,North,Lucknow,Groceries,Spices Expedita,0,55914,3181,Net Banking
11647,02-11-2023,Shalv Gole,East,Kolkata,Electronics,Headphones Corporis,20,190608,41601,Credit Card
11648,19-10-2023,Vaibhav Banik,East,Kolkata,Beauty,Foundation Assumenda,0,171700,28767,Debit Card
11649,15-03-2025,Shalv Rattan,West,Mumbai,Furniture,Sofa Quisquam,0,193608,22576,COD
11650,27-12-2023,Vivaan Biswas,North,Delhi,Furniture,Chair Aut,20,52803,12398,UPI
11651,23-10-2024,Myra Chaudhuri,West,Surat,Kitchen,Cookware Set Beatae,0,16644,2668,Net Banking
11652,11-04-2024,Kaira Goswami,East,Bhubaneswar,Beauty,Face Cream Tempora,15,321151,40473,Credit Card
11653,26-01-2024,Nayantara Sunder,West,Surat,Books,Comics Impedit,0,39595,2517,COD
11654,21-01-2025,Zara Dugar,South,Chennai,Toys,Doll Odio,0,4120,226,Net Banking
11655,12-01-2025,Kiara Rout,South,Thiruvananthapuram,Beauty,Perfume Eius,0,205314,33448,Net Banking
11656,12-02-2025,Yuvraj  Majumdar,South,Chennai,Groceries,Oil Ex,10,51710,6634,Debit Card
11657,25-12-2023,Yuvraj  Kanda,East,Kolkata,Home Decor,Vase Reiciendis,5,108363,11472,Debit Card
11658,18-05-2025,Samarth Basu,East,Patna,Electronics,Mobile Blanditiis,5,4019,594,UPI
11659,24-05-2025,Jayant Kothari,North,Lucknow,Books,Fiction Voluptates,0,373915,43358,Net Banking
11660,17-12-2023,Rhea Sarma,West,Pune,Toys,Action Figure Dolorem,10,53193,3178,Credit Card
11661,14-03-2024,Faiyaz Garde,East,Patna,Groceries,Oil Corporis,20,9644,693,Net Banking
11662,10-06-2024,Shanaya Ranganathan,West,Surat,Books,Fiction Praesentium,20,47464,9469,Net Banking
11663,14-01-2025,Alisha Grewal,South,Chennai,Furniture,Chair Quaerat,20,135092,32752,Credit Card
11664,19-12-2024,Riya Sankaran,East,Kolkata,Toys,RC Car Optio,10,261032,59195,COD
11665,08-02-2025,Advik Kakar,South,Chennai,Groceries,Spices Exercitationem,0,107504,25624,Debit Card
11666,06-12-2023,Zara Bhat,South,Chennai,Clothing,Women's Wear Officiis,0,63433,15133,Net Banking
11667,07-07-2024,Anvi Kalita,North,Jaipur,Toys,RC Car Eius,20,239988,46159,Credit Card
11668,02-02-2024,Baiju Sandhu,West,Ahmedabad,Furniture,Bed Illum,10,54140,11831,COD
11669,18-04-2025,Yuvaan Thaman,North,Amritsar,Electronics,Headphones Officia,10,250985,36370,COD
11670,15-07-2024,Rasha Buch,North,Jaipur,Electronics,Mobile Nesciunt,20,79317,18206,UPI
11671,12-01-2024,Prisha Kala,East,Guwahati,Sports,Football Quia,10,50306,5124,Net Banking
11672,18-07-2025,Anvi Biswas,West,Surat,Sports,Dumbbells Repellendus,10,285754,63249,COD
11673,02-11-2023,Elakshi Comar,East,Bhubaneswar,Kitchen,Juicer Odio,5,44046,8914,Debit Card
11674,04-03-2024,Vedika Khalsa,North,Jaipur,Electronics,Laptop Perspiciatis,20,93979,17449,Debit Card
11675,19-10-2023,Anika Talwar,East,Bhubaneswar,Furniture,Cabinet Ratione,20,44440,2545,UPI
11676,29-02-2024,Prerak Magar,West,Pune,Toys,Board Game Culpa,0,56155,4903,Credit Card
11677,27-10-2024,Aaryahi Madan,West,Goa,Kitchen,Cookware Set Omnis,10,63560,4851,COD
11678,09-05-2025,Ranbir Khatri,North,Lucknow,Home Decor,Clock Quisquam,20,12104,2076,COD
11679,07-11-2024,Biju Uppal,South,Coimbatore,Books,Fiction Velit,20,52741,4635,UPI
11680,11-05-2024,Priyansh Srinivas,West,Mumbai,Sports,Tennis Racket Asperiores,5,140770,32407,Credit Card
11681,02-12-2024,Shanaya Sidhu,East,Bhubaneswar,Books,Comics Unde,15,123675,20159,Net Banking
11682,01-03-2024,Miraya Bhalla,South,Bangalore,Clothing,Accessories Repellendus,20,221152,54249,COD
11683,07-01-2025,Nitya Basak,East,Bhubaneswar,Books,Biography Ipsa,5,66250,10451,Debit Card
11684,18-11-2023,Anahita Datta,North,Lucknow,Clothing,Kids Wear Eos,15,102840,18090,COD
11685,28-12-2023,Aaryahi Ben,North,Lucknow,Home Decor,Vase Ut,5,223596,28226,Net Banking
11686,03-04-2024,Prerak Arora,East,Bhubaneswar,Furniture,Sofa Repellendus,10,149135,19304,Debit Card
11687,27-09-2024,Vivaan Bobal,North,Lucknow,Books,Non-Fiction Reiciendis,20,234605,29815,COD
11688,09-04-2024,Zeeshan Bail,East,Kolkata,Home Decor,Vase Officiis,5,57325,11541,COD
11689,24-05-2025,Aaina Bir,South,Chennai,Furniture,Sofa Praesentium,20,231044,57568,Debit Card
11690,09-05-2025,Hiran Goda,South,Hyderabad,Groceries,Sugar Cupiditate,20,12614,1472,Credit Card
11691,21-01-2025,Alisha Devi,North,Lucknow,Beauty,Foundation Odit,0,101012,6703,Credit Card
11692,21-01-2025,Damini Sengupta,East,Patna,Clothing,Women's Wear Incidunt,10,190499,33378,Net Banking
11693,30-03-2024,Purab Dixit,North,Chandigarh,Home Decor,Clock Maiores,10,155898,11347,COD
11694,30-01-2025,Manikya Mahal,East,Ranchi,Clothing,Men's Wear Architecto,20,187601,28058,UPI
11695,20-07-2025,Lakshay Arya,West,Goa,Electronics,Camera Optio,10,323478,42505,Net Banking
11696,22-11-2024,Ishaan Singhal,East,Kolkata,Electronics,Laptop Recusandae,0,35658,5755,UPI
11697,10-05-2025,Jivika Baral,East,Guwahati,Beauty,Lipstick Labore,15,128505,7003,Net Banking
11698,12-07-2025,Krish Mall,South,Hyderabad,Home Decor,Vase Quam,15,4451,1050,Debit Card
11699,18-10-2023,Taran Aggarwal,West,Ahmedabad,Toys,Action Figure Mollitia,0,12301,2273,UPI
11700,19-08-2024,Hansh Ram,South,Chennai,Sports,Tennis Racket Modi,20,310512,69855,Net Banking
11701,29-10-2024,Mohanlal Sampath,North,Delhi,Groceries,Rice Nam,20,296664,54818,COD
11702,29-08-2024,Pari Anand,West,Mumbai,Groceries,Wheat Quod,10,272956,60122,UPI
11703,17-04-2025,Samaira Ramanathan,West,Surat,Beauty,Face Cream Distinctio,20,52946,3283,UPI
11704,25-07-2025,Khushi Sridhar,West,Mumbai,Clothing,Shoes Necessitatibus,0,62796,12979,Credit Card
11705,28-12-2023,Riya Dhawan,North,Amritsar,Electronics,Smartwatch Rerum,10,96682,9240,Debit Card
11706,12-11-2023,Bhavin Chahal,West,Ahmedabad,Kitchen,Juicer Vitae,15,53274,2838,Net Banking
11707,26-04-2024,Shray Salvi,West,Goa,Groceries,Spices Nostrum,10,81551,16619,COD
11708,31-12-2024,Pihu Gopal,North,Amritsar,Electronics,Smartwatch Dolorum,20,10495,1731,Debit Card
11709,24-08-2025,Siya Bhatt,West,Ahmedabad,Kitchen,Mixer Grinder Neque,0,118834,19244,UPI
11710,17-10-2024,Umang Saran,East,Guwahati,Clothing,Women's Wear Pariatur,10,60454,9287,UPI
11711,12-04-2024,Dhanush Kaul,West,Pune,Books,Fiction Quisquam,10,113634,11752,Credit Card
11712,03-06-2024,Heer Saini,South,Hyderabad,Clothing,Men's Wear Ipsam,15,29835,2153,Net Banking
11713,19-12-2023,Shlok Sarna,West,Goa,Books,Comics Iste,15,111192,24561,Credit Card
11714,08-09-2025,Taran Setty,East,Patna,Clothing,Kids Wear Fugit,0,19871,1381,Debit Card
11715,12-08-2025,Kimaya Divan,West,Ahmedabad,Furniture,Bed Ullam,0,239790,40315,Net Banking
11716,07-06-2024,Anahi Bail,North,Jaipur,Kitchen,Cookware Set Ducimus,15,94160,7837,UPI
11717,07-04-2025,Baiju Kakar,North,Delhi,Beauty,Perfume Labore,5,216523,30634,Debit Card
11718,27-09-2025,Arhaan Venkataraman,South,Thiruvananthapuram,Home Decor,Lamp Quos,20,3962,319,Debit Card
